span,IGNORANCE TYPE
"In recent times, when food has become cheaper and more widely available, excessive WAT storage contributed to the worldwide alarming development of obesity mentioned above (World Health Organization,2009).",1
"White adipocytes are composed of a large single, spherical lipid vacuole and a peripherally located nucleus, together with few mitochondria.",1
"WAT has endocrine activity, secreting several factors and hormones, such as leptin and adiponectin.",1
"Under certain conditions, another type of adipocytes, named brite or beige cells, can be found dispersed within some of the WAT depots.",1
"These cells, which will be discussed below, present a phenotype with metabolic properties that are closest to brown than to white adipocytes.",1
"BAT consists in brown adipocytes, characterized by multiple, small, multilocular lipid droplets with a central nucleus and a high number of mitochondria.",1
BAT is a highly vascularized tissue innervated by the sympathetic nervous system.,1
The mitochondria of BAT are characterized by the presence of uncoupling protein-1 (UCP1) in the inner mitochondrial membrane.,1
"When activated, this protein uncouples mitochondrial respiration from ATP synthesis, resulting in heat production, a process that consumes substantial amounts of fuels.",1
"BAT, the principal effector organ of non-shivering thermogenesis (i.e., heat production that does not involve skeletal muscle contraction), is present in most mammals and its maturation in the perinatal period varies between species, according to their developmental status at birth (Tews and Wabitsch,2011).",1
"In humans, BAT develops in the fetus during gestation.",1
"Thus, the amount of UCP1 increases during fetal development, peaks at birth, before declining over the first 9 months (Lean et al.,1986; Tews and Wabitsch,2011).",1
"In 2009, functional human BAT was identified in adults by a combination of CT scans and fluorodeoxyglucose positron emission tomography (FDG-PET) (Cypess et al.,2009; van Marken Lichtenbelt et al.,2009; Virtanen et al.,2009).",1
"The areas in which BAT is observed in adult humans include supraclavicular, neck, paravertebral, and suprarenal sites (Nedergaard et al.,2007).",1
"BAT activity is well known to mostly rely on lipid metabolism, UCP1 being directly activated by fatty acids (Cannon and Nedergaard,2004).",1
"In addition to using lipids, BAT also displays a very high rate of glucose uptake, particularly under sympathetic activation (Cannon and Nedergaard,2004).",1
"This tissue also responds to insulin with a 5-fold increase in glucose uptake, without any change in blood flow (Orava et al.,2011), while under cold exposure, glucose uptake increases by 12-folds, dissipating energy as a function of increased blood flow (Orava et al.,2011).",1
"Regarding the fate of glucose in brown adipocytes under anabolic conditions characterized by high insulin levels, it is essentially metabolized to provide glycerol-3-phosphate for triglyceride synthesis or acetyl- CoA for de novo fatty acid synthesis (Cannon and Nedergaard,2004).",1
"In contrast, when bred under thermoneutral conditions (29Â°C), UCP1 knockout mice exhibited markedly enhanced metabolic efficiency due to impaired thermogenesis (Feldmann et al.,2009).",1
"In addition, brown adipocytes can be found scattered in WAT, especially upon cold exposure (Young et al.,1984; Guerra et al.,1998), treatment with Î²-adrenergic (Himms-Hagen et al.,2000), or with peroxisome-proliferator-activated receptor-Î³ (PPAR-Î³) agonists (Petrovic et al.,2010).",1
"These brown-like adipocytes have interchangeably been called â€œrecruitableâ€ (Tseng et al.,2008; Schulz et al.,2013), â€œbeigeâ€ (Ishibashi and Seale,2010; Auffret et al.,2012; Wu et al.,2012), or â€œbriteâ€ (for brown to white) (Petrovic et al.,2010; Gburcik et al.,2012) cells.",1
"Lineage-tracing studies showed that brown adipocytes in classic BAT areas derive from myogenic factor 5 ( Myf 5+)- positive progenitor cells, similarly to skeletal myocytes (Timmons et al.,2007).",1
"As mentioned above, BAT is the effector organ of non-shivering thermogenesis (both cold and diet-induced) that, by utilizing large quantities of glucose and lipids from the circulation, can promote negative energy balance.",1
"These effects are partly interrelated, but can also be dissociated and exerted by different UCP1-expressing types of adipocytes (i.e., brown and â€œbriteâ€ adipocytes).",1
"BAT activation by cold exposure, Î²3-agonist or thyroid hormone treatment was shown to improve glucose tolerance and insulin sensitivity (Cawthorne et al.,1984; Forest et al.,1987; Peirce and Vidal-Puig,2013).",1
Similar observations were obtained by adipose tissue-specific overexpression of PR-domain-containing 16 (PRDM16) in mice.,1
"This Zinc-finger transcription factor induces differentiation of brown adipocytes (Seale et al.,2011).",1
"Fibroblast growth factor 21 is a member of the fibroblast growth factor (FGF) family that acts as a hormone and that, in contrast to other endocrine FGFs, is devoid of proliferative activity (Itoh,2014).",1
"It is expressed in BAT and WAT, although its main production site is the liver (Nishimura et al.,2000; Muise et al.,2008; Schulz et al.,2013; Zafrir,2013).",1
"Tissue-specific FGF21 regulation was shown to occur in response to chronic cold exposure in mice (Fisher et al.,2012).",1
"Under this condition, FGF21 expression was indeed decreased in the liver, but enhanced in BAT, as well as in WAT, where it acted to markedly increase UCP1 expression and the â€œbrowningâ€ of subcutaneous tissue (Fisher et al.,2012).",1
"FGF21 deficiency in mice was shown to result in impaired ability to adapt to long-term cold exposure with diminished â€œbrowningâ€ of WAT (Fisher et al.,2012).",1
"At the opposite, systemic administration of FGF21 in obese mice resulted in reduced adiposity, improved glycemic control, as well as increased energy expenditure, as mentioned by the authors (Coskun et al.,2008).",1
"increase in corticosterone levels, suppression of physical activity, alteration in circadian behavior) (Bookout et al.,2013).",1
"Interleukin-6 (IL-6), predominantly known as a pro-inflammatory cytokine, is secreted by skeletal muscle (Pal et al.,2014), helper T cells, as well as by WAT and BAT (Mohamed-Ali et al.,1997; Cannon et al.,1998).",1
"The treatment also enhanced UCP1 protein levels in BAT, via stimulation of the sympathetic nervous system (Li et al.,2002).",1
This was mediated by phosphorylation of the signal transducer and activator of transcription 3 (pSTAT3).,1
"BAT transplantation also increased insulin-stimulated glucose uptake in BAT, WAT, and heart, but not in skeletal muscle (Stanford et al.,2013).",1
"Apart from IL-6, another circulating factor, named irisin, was shown to be produced by skeletal muscles during physical exercise in rodents (De Matteis et al.,2013).",1
"Irisin, obtained by cleavage from the precursor protein, fibronectin type III domain containing 5 (FNDC5), was described as promoting the appearance/recruitment of â€œbriteâ€ cells in white adipose depots (Bostrom et al.,2012; Lee et al.,2014a).",1
"Thyroid hormones (THs) are well known mediators of overall energy expenditure (Klieverik et al.,2009).",1
"Treatment with THs induces UCP1 expression in brown adipocytes in rats, following their binding to TH-responsive elements in the UCP1 promoter (Guerra et al.,1996).",1
"Type 2 iodothyronine deiodinase (D2), responsible for the transformation of thyroxine (T4) to triiodothyronine (T3), is also inducing UCP1 expression locally, in BAT (de Jesus et al.,2001).",1
"Furthermore, treatment of brown adipocytes and human skeletal myocytes with bile acids (BA) were shown to increase D2 activity and oxygen consumption via the activation of UCP1 (Watanabe et al.,2006).",1
Thyroid receptors (TRs) are composed of several isoforms that specifically regulate UCP1 expression and thermogenesis.,1
"In humans, a unique patient suffering from extreme diabetes due to a mutation in the insulin receptor gene had to undergo total thyroidectomy because of the presence of a papillary carcinoma.",1
"A PET/CT study revealed the presence of BAT depots in the lower neck, suprascapular, mediastinal, and thoracic paravertebral regions.",1
Bone morphogenic proteins (BMPs) are members of the transforming growth factor Î² superfamily (TGF-Î²).,1
"BMP8B, another member of the BMP family, was found to be expressed in BAT, as well as in the hypothalamus (Contreras et al.,2014).",1
"Central administration of BMP8B induced thermogenesis and increased core temperature, leading to weight loss (Contreras et al.,2014).",1
"This effect, exerted within the ventromedial hypothalamus (VMH), was described as being AMPK-dependent, resulting in the activation of the sympathetic outlflow to BAT, without any change in the feeding behavior (Whittle et al.,2012; Contreras et al.,2014).",1
"In contrast to BMP7 and BMP8B, BMP4 was shown to promote the differentiation of mesenchymal stem cells into white adipocytes, inducing fat storage and decreasing energy expenditure in rodents (Modica and Wolfrum,2013; Contreras et al.,2014).",1
"Phosphatase and tensin homolog deleted on chromosome ten (PTEN), a well-known tumor suppressor is a phosphatase that specifically catalyzes the dephosphorylation of phosphatidylinositol-3,4,5-triphosphate (PIP3), in phosphatidylinositol-4,5-diphosphate PIP2(Cantley and Neel,1999).",1
"This enzyme counteracts the action of phosphatidylinositol-4,5-bisphosphate 3-kinase (PI3K), resulting in inhibition of the AKT signaling pathway involved in multiple biological processes, including insulin action.",1
"In addition, specific deletion of Pten in the liver in LPTENKO mice induces a strong hepatic steatosis (Stiles et al.,2004; Peyrou et al.,2015), but improves the overall insulin sensitivity, and decreases the fat mass.",1
"Animals were shown to exhibit enhanced insulin sensitivity, while they become obese and to develop insulin resistance a few weeks later, during hibernation, to finally recover their insulin sensitivity upon awakening.",1
"The present knowledge on the impact of the main batokines, as well as of the principal other UCP1 modulators on peripheral metabolism is schematized by Figure1.",1
"Caption (FIG): FIGURE 1\n\nSchematic representation of the main factors described in the review, which modulate UCP1 activity .",1
"TL, T lymphocytes; SNS, sympathetic nervous system.",1
"For other abbreviations, see text.",1
"Full lines indicate stimulatory effects, whereas dotted lines represent inhibitory ones.",1
Rodents are commonly used to investigate the mechanisms underlying long-term programming of energy balance in the offspring.,1
"High fat feeding of pregnant or lactating mothers was shown to induce glucose intolerance and the development of obesity in the progeny during adult life (Bayol et al.,2008; Samuelsson et al.,2008).",1
"Gestational diabetes in humans is a situation of increased nutrient supply that, together with the high maternal body mass index, can be accompanied by enhanced birth-weight and adverse long-term metabolic consequences, as described by the World Health Organization (2003), as well as in several publications (Larsson et al.,1986; Dabelea et al.,2000; Singh et al.,2006).",1
"It is a well-known hormone increasing BAT activity and inducing â€œbrowningâ€ of WAT via activation of the sympathetic nervous system and resulting increased Î²3 adrenoceptor signaling (Haynes et al.,1997; Commins et al.,2000).",1
"During acute cold exposure, BAT was shown as a significant independent determinant of plasma glucose and HbA1c levels (Matsushita et al.,2014).",1
"Cold-acclimation was also shown to increase diet-induced thermogenesis and postprandial insulin sensitivity, without impacting cold-induced thermogenesis (Lee et al.,2014b).",1
"To this end, one of the very useful tools is the use of rodent strains with different sensitivities to diet-induced obesity and insulin resistance.",1
"Indeed, it negatively regulates the energy balance by increasing energy expenditure.",1
"It also secretes several batokines, allowing for inter-organ communication.",1
"Finally, it is easily inducible, such as during mild cold exposure with resulting beneficial effects.",1
Conflict of interest statement\nThe authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest.,1
PubMed Central:,1
"Public health interventions have included reducing maternal disease, prenatal care of mothers, reduction of exposure to teratogens (agent that can disturb the development of an embryo or fetus), and nutritional interventions [2].",1
"Mice were fed a Folate Deficient (FD) or Folate Sufficient (FS) diet, and were assessed for birth defects.",1
"Additionally, genome-wide and spermatic methylation studies were performed.",1
Mice fed with a folate deficient diet were less fertile (52% vs. 85%) and experienced a greater post-implantation loss than mice fathered by mice with a folate sufficient diet.,1
"Gross anatomical abnormalities were greater in mice fathered by FD mice (27% vs. 3%) which included craniofacial, hydrocephalus, limb, and muscle/skeletal defects.",1
"In the literature, 2 out of 23 children fathered by men on methotrexate were found to have congenital abnormalities.",1
"Men consuming the most folate (>75thpercentile) had a lower frequency of disomy 21, X, sex nullisomy, and lower overall sperm aneuploidy [11].",1
PubMed Central:,1
Peer-reviewed journal articles published between January 2000 and March 2014 were included.,1
Eligible studies included those of healthy pregnant women who had experienced full term births and those that had measured fish or seafood intake and assessed neurodevelopmental outcomes in offspring.,1
"Medline, Scopus, Web of Science, ScienceDirect and the Cochrane Library were searched using the search terms: pregnant, neurodevelopment, cognition, fish and seafood.",1
"Of 279 papers sourced, eight were included in the final review.",1
1,1
2,1
Experimental Section\n\n2.1.,1
Eligibility Criteria\nArticles published in peer-reviewed journals between January 2000 and March 2014 were included in this review.,1
"Eligible studies were those with healthy pregnant women, full term births and offspring with no anomalies or diseases.",1
Articles that investigated the relationship between the maternal consumption of fish or seafood and neurodevelopmental outcomes in offspring were included.,1
"Animal studies, studies not reported in English, and studies of populations exposed to contaminants were excluded.",1
Articles directed at identifying suitable models to explain the relationship between components in fish or developing tools to analyse the risk-benefit of fish consumption without measuring neurodevelopmental outcomes were not deemed eligible for this review.,1
2.2.,1
"Search Strategy\nMedline, Scopus, Web of Science, ScienceDirect and the Cochrane Library were searched using terms outlined inTable 1.nutrients-07-02001-t001_Table 1\n\nCaption (TABLE-WRAP): TABLE 1\n\nDatabase search strategy.Search termsKeywords searchedBOOLEAN operatorTerm 1Pregnant or pregnancyPregnan*ANDTerm 2Fish or seafoodFishseafoodORANDTerm 3Neurodevelopment or neurodevelopmental or cognition or cognitiveNeurodevelopment*cogniti*OR\nThe Dietitians Association of Australia Process Manual for review of the Australian Dietary Guidelines [15] was the basis for reviewing the articles and guided the concluding evidence statement.",1
The quality rating of the studies eligible for review was assessed based on the NHMRC guidelines for review of scientific literature [16].,1
3,1
"Results\nThe initial search identified 279 articles after duplicates were removed, eight of which were suitable for inclusion.",1
The PRISMA statement process was followed [17] as shown inFigure 1.,1
Caption (FIG): FIGURE 1\n\nFlow diagram for inclusion of journal articles [17].,1
All eight studies included in the final review were observational in design.,1
A summary of these articles and their quality rating is presented inTable 2.nutrients-07-02001-t002_Table 2\n\nCaption (TABLE-WRAP): TABLE 2\n\nSummary and quality rating for reviewed articles.ReferenceDaniels et al.,1
", 2004 [18]Oken et al.",1
", 2005 [19]Hibbeln et al.",1
", 2007 [20]Gale et al.",1
", 2008 [21]Type of studyObservational cohort (Avon Longitudinal Study of Parents and Children-ALSPAC)Prospective cohort(Project Viva)Observational cohort (ALSPAC)Observational cohortNHMRC Level of evidence [20]Level III-3Level III-3Level III-3Level III-3PopulationPregnant women living in Bristol & surrounds, United Kingdom (UK).Pregnant women recruited in Massachusetts, United States of America (USA)Pregnant women in Bristol & surrounds, UK.Pregnant women recruited in Southampton, UK.",1
N â€”sample size7421 mother-child pairs.135 mother-child pairs5449 children assessed.217 mother-child pairs.MethodMeasured fish intake during at 32 weeks gestation by Food Frequency Questionnaire (FFQ) during.,1
"Breastfeeding, child fish consumption, maternal dental & lifestyle questionnaires.Neurodevelopmental testing of child completed by mother using ALSPAC adaption of the MacArthur Communicative Development Inventory (MCDI) at 15 months and Denver Developmental Screening Test (DDST) at 18 months of age.Fish and seafood intake measured via a validated FFQ (calibrated for LC n -3PUFAs in blood) at 28 weeks gestation.Infant cognition measured usingVisual Recognition Memory (VRM) paradigm at 6 months of age.Seafood consumption assessed at 32 weeks gestation via FFQ.Postal questionnaires on diet, education, social, behavioural and developmental outcomes at child age: 6, 18, 30, 42, and 81 months.Wechsler Intelligence Scale for Children III used to assess Intelligence Quotient (IQ) at 8 years and Strengths and Difficulties Questionnaire (SDQ) conducted.",1
Presented as percentage of children in the lowest quartile for WISC-III and ALSPAC development test subscales or in the suboptimum range of behavioural scores for the SDQ.,1
"Tested at 42 months, 7 and 8 years.Two FFQs during pregnancy (at 15 weeks and 32 weeks) were used to estimate fish intake in early and late pregnancy.Cognitive & behavioural outcomes in offspring at 9 years using the Wechsler Abbreviated Scale of Intelligence.",1
"The SDQ was used to measure maladaptive behaviour.Intervention/comparatorFish intake: rarely/never, once a fortnight, 1â€“3 times per week, 4 or more times per week.Assumed each fish serve was 4.5 ounces (~0 g, 64 g, 255 g and 510 g per week).Second trimester fish servings: more than 2 weekly fish servings compared to 2 or less.Did not convert servings to grams.Comparing no seafood intake and 1â€“340 g per week with more than 340 g per week (3 servings is estimated as 340 g).Fish servings per week in early and late pregnancy: never, less than 1, 1â€“2 times, 3 or more times.Oily fish servings in both early and late pregnancy: never, less than 1, 1 or more.Amount not specified in gramsOutcomeFish consumption during pregnancy resulted in modest but significant improvement in developmental scores for language & social activity at 15â€“18 months age.Odds ratio (OR) and 95% confidence interval (CI) for high test score for MCDI:Vocabulary comprehension = 1.5 (1.1â€“2.0) for one or more serves compared to no serves.Social activity = 1.6 (1.2â€“2.2) for 1/fortnight, 1.7 (1.3â€“2.2) for 1â€“3/week and 1.8 (1.4â€“2.4) for 4+ serves/week compared to no serves.Non-significant increase in VRM of 2.8 points for each additional weekly fish serving (95% CI = 0.2 to 5.4).",1
"8.07 (0.28 to 15.9) with three or more serves per week.QualityNeutralPositiveNeutralPositiveType of studyProspective population-based cohortProspective cohort (Project Viva)Prospective birth cohortBirth cohort studyNHMRC Level of evidence [20]Level III-3Level III-3Level III-3Level III-3PopulationPregnant women recruited throughout Denmark.Pregnant women recruited in Massachusetts, USA.Pregnant women living in Menorca, Spain.Pregnant women recruited in Japan.",1
"N â€”sample size25,446 mothers-child pairs.341 mother-child pairs.392 mother-child pairs498 mother-infant pairsMethodValidated FFQ conducted at 25 weeks gestation to estimate fish intake.Standardised interview with mother used to assess child neurodevelopment at 6 and 18 months.",1
Measured the odds of improved development scores due to fish intake.,1
"No individual comparison for each categoryâ€”pooled estimate only.Fish intake during pregnancy estimated via semi-quantitative FFQ.Peabody Picture Vocabulary Test (PPVT) and Wide Range Assessment of Visual Motor Abilities (WRAVMA) tested at ~38 months age of child and analysed for association with fish intake.FFQ of typical diet during pregnancy completed 3 months after delivery and fish and shellfish/squid intake estimated.Neurodevelopment (as well as diet and physical activity) assessed when child was 4 years of age using the McCarthy Scales of Childrenâ€™s Abilities (MCSA) testsâ€”global cognitive scale & 5 subscales (perceptive-performance, memory, verbal, quantitative and motor).Fish intake measured via FFQ 4 days after birth of child.",1
The overall quality rating score for the reviewed studies are presented inTable 2.,1
"The eight eligible studies were graded as negative, neutral or positive overall based on NHMRC guidelines for scientific literature reviews [16].",1
All studies were found to be either positive or neutral in regards to quality rating.,1
4,1
All identified observational cohort studies in the current review used food frequency questionnaires (FFQs) to assess fish intake.,1
2011 [26] to prevent attenuation.,1
"Maternal intelligence, alcohol consumption, smoking and breastfeeding practices were included as covariates in all studies.",1
[18] and Hibbeln et al.,1
"adjusted for paternal IQ but not the home environment [22,23].",1
[24] adjusted for both maternal and child diets.,1
"[22], Mendez et al.",1
[24] and Hibbeln et al.,1
[20] measured supplement usage during pregnancy.,1
"[18], Hibbeln et al.",1
[20] and Oken et al.,1
5,1
PubMed Central:,1
Increased rates of infantile hypercalcaemia following guidelines for antenatal vitamin D3 supplementation\nConsultations for infantile hypercalcaemia (IIH) have increased at Sydney Childrenâ€™s Hospital since guidelines for vitamin D3supplementation during pregnancy were introduced in 2006.,1
"In addition, we analysed 13 infants treated by our department for idiopathic infantile hypercalcaemia (IIH) from 2011-2013.",1
"Rates of hypercalcaemia (>2.75mmol/L) increased from 2011 (1.1% vs 1.3% vs 8.7%, Ï‡2P<0.001).",1
"Rates of hypocalcaemia (<2.25mmol/L) fell steadily (42.4% vs 32.3% vs 24.8% %, Ï‡2P<0.001).",1
Twelve mothers of our 13 infants with IIH received antenatal vitamin D3supplementation.,1
One infant also received 400 units/day Vitamin D3post-natally.,1
"At diagnosis, median age was 13 days (range 4-50), 77% were breast-fed, 54% were symptomatic and 25% had nephrocalcinosis.",1
Median initial calcium was 3.00mmol/L (range 2.84-4.03) and phosphate 2.04mmol/L (1.1-3.33).,1
"PTH was not elevated (median 1.0pmol/L [<0.3-3.1]), urinary calcium: creatinine ratio not suppressed (median 2.3, [0.4-9]), 25OHVitD low-normal (median 44nmol/L [17-218]) and 1,25(OH)2VitD elevated (median 232pmol/L [64-720]), in keeping with an abnormality in CYP24A1.",1
PubMed Central:,1
"Scope of the Integrated Child Development Scheme in Ensuring Holistic Development of the Child\n\nDear Editor-In-Chief\nThe Government of India launched Integrated Child Development Services Scheme (ICDS) in the year 1975 to prevent malnutrition in children, reduce infant mortality rate, and empower the mothers to ensure holistic development of the child (1).",1
"Currently, the ICDS scheme symbolizes one of the most extensive and the unique initiative for safeguarding early childhood development, catering to more than 100 million under-six year children under the different provisions available in the scheme (2).",1
"The ICDS scheme was introduced on a nationwide scale to upgrade the nutritional and health status of children (0-6 years); to develop a framework for ensuring adequate physical, psychological and social development of the child; to minimize the incidence of morbidity, malnutrition, school dropout and mortality; to establish effective collaboration between different departments working for promoting child development; and finally to enable mothers to participate actively for meeting the health and nutritional needs of the child through proper nutrition and health education (1,4).",1
"A wide range of services encompassing supplementary nutrition; immunization services; health check-ups for children less than six years of age; antenatal care of expectant mothers and postnatal care of nursing mothers; referral services to the beneficiaries who are in the need of prompt medical attention; non-formal pre-school education for children in the 3-6 years age group; and nutrition & health education especially for the women in the 15-45 years age group are provided to the beneficiaries (4,5).",1
To exercise the delivery of services Anganwadi centres (AWCs) has been created in all regions of the country.,1
"All the AWCs are manned by members from the ICDS team - consisting of Anganwadi helpers, Anganwadi workers, Supervisors, Child Development Project Officers (CDPOs) and District Program Officers (1,4).",1
"In the entire country, by the end of June 2013, 1373349 AWCs / mini-AWCs have been sanctioned, of which around 1339410 (97.5%) are operational.",1
"Furthermore, in the year 2013, around 8.48 crore children and 1.9 crore mothers have utilized the benefit of supplemental nutrition services (2).",1
"Monitoring and supervision is an integral component of ICDS scheme and is thus done at four levels starting from the central, state, block and finally the village level.",1
"Overall, the Ministry of Women and Child Development has been given the responsibility to coordinate monitoring at different levels (5).",1
"Since its launch the scheme has been reformed on the basis of different outcome indicators and evaluation reports (3,4).",1
"), and World Food Program (viz.",1
to expand the delivery of services in selected districts of some of the states of the country) (1).,1
PubMed Central:,1
Methods\nAn observational analytic cross-sectional study was carried out amongst pregnant women attending selected government health centres in the Buea Health District.,1
We recruited 385 consenting pregnant women for the study.,1
Demographic and clinical data were collected using structured questionnaires.,1
The data was entered into Microsoft Excel and exported toEpi-Info (Version 3.5.1) for analysis.,1
Results\nGeographical accessibility and perceived quality of care were the predominant reasons for choosing or changing a site for ANC.,1
One third of respondents (30.1%) attended a health centre out of their catchment health area with Buea Town health centre receiving the highest proportion of women out of the health area (56.8% of attendees).,1
Knowledge about antenatal care varied and majority of respondents (96.4%) were satisfied with the antenatal services received.,1
ANC coverage in Cameroon in 2007 stood at 82% with 60% of pregnant women having four or more visits [2].,1
Maternal mortality ratio (MMR) has dropped by 47% worldwide during the past 20years.,1
"Methods\nThe cross sectional study was carried out in the Buea Health District, one of the 18 health districts in the South West Region of Cameroon with an estimated population of 86,272 inhabitants [9].",1
Antenatal care services are offered in all the government and in some of the private Health facilities.,1
Nine integrated public health centres which accounted for about two thirds of the total study population were selected as study sites.,1
The health centres are run by senior nurses or midwives (Head of centres) with the exception of Muea health centre which is headed by a medical doctor.,1
The study population were pregnant women attending ANC facilities in any of the selected sites in the Buea Health District.,1
"Ethical clearance was obtained from the Faculty of Health Sciencesâ€™ Institutional Review Board (IRB) of the University of Buea, administrative Clearance from the Regional Delegation of Public Health of the South West Region in Buea and from the heads of the different health centres involved in the study.",1
All participants provided written or verbal informed consent.,1
"With the approval from the IRB, pregnant women aged less than the legal age of consent in Cameroon (21 years) and attending antenatal care services were considered emancipated minors and thus allowed to provide consent for themselves.",1
"Apart from the inconvenience of taking time to answer the research questionnaire, participants were not exposed to undue risk.",1
Confidentiality of the respondents was observed by coding questionnaires and the database was password-protected.,1
The women benefitted from knowledge about their care and positive notions about ANC after their interview.,1
Pregnant women who fulfilled the inclusion criteria (pregnant women presenting for the second or subsequent visit) and consented to participate in the study were enrolled into the study.,1
Women presenting for other services than ANC visits were excluded on the grounds that they did not have any experience of a particular health centre and so could not give an opinion on the ANC services.,1
"[""Between 15thNovember 2011 and 15thJuly 2012, a total of 385 women were recruited into the study based on the calculated sample size using the Eng's formula [10] assuming that 50% of the women were satisfied with ANC offered them.""]",1
Volunteering women reporting for ANC planned visits at the study sites were sensitized on the purpose and the procedure of the study.,1
Those who consented and signed the content form were enrolled into the study.,1
"[""Data was collected using a pretested interviewer-administered semi-structured questionnaire modeled according to that devised by the WHO in assessing women's perceptions about quality of care [11] and after due consultation on questionnaire design [12].""]",1
"The responses in the questionnaires were transcribed into EPIInfo version 3.5.1 database (CDC/WHO, Atlanta, USA).",1
Questionnaire data were systematically checked for errors during data entry by using legal values and specified ranges in Epi-info.,1
"In addition, 10% of the questionnaires were doubled-checked by a co-investigator, different from the original data entry person.",1
"Prior to proper analysis, the frequencies and ranges of every variable were verified for consistency with the study population.",1
Data analysis was done using EPI info version 3.5.1.,1
Software.Socio-demographic data was expressed using descriptive statistics and means (Â± Standard Deviation).,1
"[""Perceptions about the knowledge of ANC and the service ratings for quality were compared among these different groups using the Chi-squared test to determine associations and where it was not valid, the Fisher's exact test was used.""]",1
The level of significance was designated at P\n\nResults\n\nCharacteristics of respondents\nA total of 385 participants were recruited into the study out of 399 women who were approached for informed consent.,1
Fourteen women withheld consent and declined to participate in the study partly because they did not have time or they did not want to answer any questions.,1
The characteristics of the study participants are summarized in (Table 1).,1
The mean age of the respondents was 25.2 years (SD 5.1).,1
One third of respondents were single (n=113).,1
"The pregnancies ranged from 1 to 7, with women with the first pregnancy constituting the highest population.",1
Most of the women were attending their second consultation and two women were at their ninth visit.,1
"Very few women (6%) enrolled for ANC during their first trimester of pregnancy, the median gestational age was 28 weeks (range 15 to 41 weeks).",1
"Most of the respondents were in secondary school (n= 141, 36.5%).",1
"[""Respondent's occupations varied with the highest proportion consisting of students (n = 87, 22.6%) (Figure 1).""]",1
"Caption (FIG): FIGURE 1\n\nPercentage of distribution of respondentsâ€™ occupations\n\nCaption (TABLE-WRAP): TABLE 1\n\nCharacteristics of the study populationCharacteristicFrequency n = 385Percentage (%)Mean Â±SDAge group (years)15 â€“ 207118.425.2 Â±5.121 â€“ 2515740.826 â€“ 309825.531 â€“ 354210.936 â€“ 40174.4Marital StatusMarried27270.6Single11329.4Number of Pregnancy115240.8210226.535815.144210.9â‰¥5166.8Number of visits212733.039624.945815.155915.3â‰¥64511.7Trimester at first visitFirst trimester0030.3 Â±5.6Second trimester30579.2Third trimester8020.8Educational levelPrimary10627.5Secondary20252.5Tertiary7720.0\n\nArea of residence and reasons for choice of site\nThe most attended health centres were those of Buea Road, PMI (â€œPrevention Maternelle et Infantileâ€), Muea and Buea Town (32.5%, 26.2% and 19.2% respectively).",1
"Meanwhile, the least attended were Bonakanda and Bova health centres (0.5% and 0.3% respectively).",1
Two hundred and seventy (69.9%) respondents attended ANC at the health centre corresponding to their catchment health area while 30.1% attended at a different health centre out of their catchment health area (Figure 2).,1
"Caption (FIG): FIGURE 2\n\nPercentage of respondents attending a particular health centre with respect to their health area of origin\nThe respondentsâ€™ reasons for attending ANC at their respective health centreswere accessibility, recommendation from colleague or friend, cleanliness of centre and presence of a doctor amongst others (Figure 2).Out of the 228 respondents attending subsequent ANC visits(2 or more), 127, (55.2%)of them changed their initial site of ANC visit.",1
"[""Perceptions of pregnant women\nThe respondent's knowledge about ANC was evaluated using three questions.""]",1
Ninety-nine percent (99%) of the respondents affirmed that ANC was important not only for the mother but for the foetus as well.,1
The other two questions concerned the timing of the first visit and the total number of ANC visits.,1
"These responses were compared to the socio-demographic characteristics; marital status, age groups, number of pregnancy (primigravidavs?2 pregnancies), number of visits and educational level (Table 2).",1
Women who had attended antenatal visits in their previous pregnancy thought that it was beneficial to start ANC early in pregnancy unlike those who did not have this experience and who opted for third trimester enrollment.,1
"With respect to health education, the most mentioned topic was â€œhygiene and nutritionâ€ followed by â€œmalaria preventionâ€ (Figure 3).",1
"[""There was no statistical significance observed when respondentsâ€™ maritalstatus and age were compared with the satisfaction of the different services in the health centres using the Fisher's exact test (Table 3).""]",1
"[""Educational level\nThere was insignificant difference using the Fisher's exact test, with regards to all the service ratings when different educational levels were compared (Table 3).""]",1
"Furthermore, they were less satisfied with the comfort in the sitting area and the way the staff attended to them.",1
Overall satisfaction\nMost of the women were satisfied with the care rendered them at the different health centres with 96.9% being â€œvery satisfiedâ€.,1
The overall client satisfaction was compared with the different socio-demographic characteristics of the respondents (Table 4).,1
Some of the respondents (25.6%) were recommended an ANC site.,1
"Of these, 49.6% recommendations were made by friends and neighbors (12.4%) mother or sister (12.4%) and husband (10%).",1
One fifth of the participants were dissatisfied with the amenities that were provided at some of the health institutions.,1
[6] in resource limited settings like the study area.,1
"The topics focused mainly on care in pregnancy (diet, exercise and importance of ANC) and for the newborn (diet and breastfeeding).",1
"The most discussed health topic was hygiene and nutrition in pregnancy like in other studies [4,22].",1
"In our setting, family planning and care of the newborn are usually discussed in Infant Welfare Clinic.",1
The activities carried out in the health centres were similar in the institutions involved in the study.,1
"In a Nigerian study by Fawoleet al [7] and in Entebe, a semi-urban district in Uganda [28] a proportionately similar profile of ANC services were offered as in our area of study.",1
They were impatient because they claimed they had other preoccupations.,1
